t_ms,rate_hz
736.2,21.6
736.3000000000001,31.2
736.4000000000001,27.2
736.5,10.4
736.6,18.4
736.7,47.2
736.8,40.8
736.9,46.4
737.0,49.6
737.1,54.4
737.2,57.6
737.3000000000001,43.2
737.4000000000001,20.0
737.5,26.4
737.6,41.6
737.7,36.0
737.8,36.0
737.9,40.0
738.0,52.0
738.1,22.4
738.2,29.6
738.3000000000001,73.6
738.4000000000001,100.8
738.5,72.8
738.6,87.2
738.7,77.6
738.8,32.8
738.9,31.2
739.0,28.0
739.1,36.0
739.2,47.2
739.3000000000001,31.2
739.4000000000001,60.0
739.5,31.2
739.6,32.8
739.7,22.4
739.8,29.6
739.9,26.4
740.0,31.2
740.0999999999999,10.4
740.2,12.8
740.3000000000001,4.0
740.4000000000001,6.4
740.5,5.6
740.6,2.4
740.7,10.4
740.8,16.8
740.9,12.8
741.0,12.0
741.0999999999999,14.4
741.2,14.4
741.3000000000001,13.6
741.4000000000001,6.4
741.5,17.6
741.6,23.2
741.7,12.0
741.8,20.0
741.9,11.2
742.0,10.4
742.1,16.8
742.2,15.2
742.3000000000001,24.8
742.4000000000001,25.6
742.5,28.8
742.6,38.4
742.7,42.4
742.8,35.2
742.9,24.8
743.0,25.6
743.1,24.0
743.2,20.8
743.3000000000001,18.4
743.4000000000001,21.6
743.5,13.6
743.6,21.6
743.7,46.4
743.8,52.8
743.9,26.4
744.0,60.8
744.1,48.0
744.2,94.4
744.3000000000001,83.2
744.4000000000001,33.6
744.5,40.8
744.6,37.6
744.7,36.0
744.8,35.2
744.9,24.8
745.0,43.2
745.1,32.8
745.2,52.8
745.3000000000001,52.0
745.4000000000001,59.2
745.5,59.2
745.6,102.4
745.7,84.0
745.8,176.0
745.9,85.6
746.0,85.6
746.1,38.4
746.2,76.8
746.3000000000001,49.6
746.4000000000001,60.8
746.5,48.8
746.6,69.6
746.7,40.0
746.8,52.8
746.9,116.8
747.0,49.6
747.1,34.4
747.2,73.6
747.3000000000001,64.8
747.4000000000001,76.8
747.5,44.0
747.6,67.2
747.7,22.4
747.8,35.2
747.9,31.2
748.0,27.2
748.1,16.0
748.2,35.2
748.3000000000001,13.6
748.4000000000001,36.0
748.5,52.0
748.6,38.4
748.7,33.6
748.8,40.0
748.9,89.6
749.0,97.6
749.1,29.6
749.2,64.8
749.3000000000001,34.4
749.4000000000001,21.6
749.5,8.8
749.6,16.0
749.7,21.6
749.8,45.6
749.9,19.2
750.0,30.4
750.1,37.6
750.2,20.8
750.3000000000001,20.8
750.4000000000001,26.4
750.5,33.6
750.6,75.2
750.7,26.4
750.8,32.8
750.9,18.4
751.0,20.8
751.1,21.6
751.2,24.8
751.3000000000001,35.2
751.4000000000001,84.0
751.5,44.8
751.6,36.8
751.7,48.0
751.8,28.0
751.9,37.6
752.0,28.0
752.1,36.0
752.2,23.2
752.3000000000001,19.2
752.4000000000001,20.8
752.5,32.0
752.6,20.0
752.7,32.8
752.8,38.4
752.9,40.8
753.0,32.8
753.1,20.0
753.1999999999999,5.6
753.3000000000001,15.2
753.4000000000001,20.8
753.5,13.6
753.6,24.8
753.7,15.2
753.8,9.6
753.9,11.2
754.0,16.8
754.1,25.6
754.1999999999999,17.6
754.3000000000001,28.0
754.4000000000001,26.4
754.5,32.8
754.6,40.0
754.7,15.2
754.8,16.0
754.9,21.6
755.0,23.2
755.1,32.0
755.1999999999999,27.2
755.3000000000001,23.2
755.4000000000001,20.8
755.5,9.6
755.6,19.2
755.7,20.8
755.8000000000001,37.6
755.9,25.6
756.0,32.0
756.1,42.4
756.1999999999999,28.8
756.3000000000001,33.6
756.4000000000001,39.2
756.5,59.2
756.6,40.0
756.7,61.6
756.8000000000001,60.8
756.9,52.0
757.0,49.6
757.1,41.6
757.1999999999999,23.2
757.3000000000001,43.2
757.4000000000001,53.6
757.5,52.0
757.6,88.8
757.7,94.4
757.8000000000001,22.4
757.9,59.2
758.0,58.4
758.1,121.6
758.1999999999999,96.0
758.3000000000001,104.8
758.4000000000001,76.8
758.5,31.2
758.6,104.0
758.7,52.0
758.8000000000001,26.4
758.9,28.0
759.0,31.2
759.1,40.8
759.1999999999999,52.0
759.3000000000001,49.6
759.4000000000001,56.0
759.5,40.0
759.6,40.8
759.7,36.8
759.8000000000001,61.6
759.9,77.6
760.0,50.4
760.1,48.0
760.1999999999999,41.6
760.3000000000001,46.4
760.4000000000001,24.0
760.5,4.8
760.6,14.4
760.7,34.4
760.8000000000001,28.0
760.9,26.4
761.0,39.2
761.1,25.6
761.1999999999999,17.6
761.3000000000001,25.6
761.4000000000001,8.8
761.5,56.0
761.6,20.0
761.7,24.8
761.8000000000001,14.4
761.9,24.8
762.0,36.8
762.1,21.6
762.1999999999999,32.0
762.3000000000001,26.4
762.4000000000001,12.0
762.5,28.8
762.6,25.6
762.7,10.4
762.8000000000001,5.6
762.9,8.0
763.0,12.0
763.1,35.2
763.1999999999999,24.0
763.3000000000001,40.8
763.4000000000001,23.2
763.5,28.0
763.6,39.2
763.7,26.4
763.8000000000001,24.8
763.9,15.2
764.0,13.6
764.1,25.6
764.1999999999999,20.0
764.3000000000001,23.2
764.4000000000001,12.0
764.5,31.2
764.6,26.4
764.7,39.2
764.8000000000001,33.6
764.9,45.6
765.0,29.6
765.1,31.2
765.1999999999999,24.0
765.3000000000001,20.8
765.4000000000001,19.2
765.5,18.4
765.6,16.8
765.7,17.6
765.8000000000001,31.2
765.9,16.8
766.0,17.6
766.1,25.6
766.1999999999999,23.2
766.3000000000001,9.6
766.4000000000001,18.4
766.5,15.2
766.6,12.8
766.7,24.8
766.8000000000001,23.2
766.9,11.2
767.0,9.6
767.1,16.8
767.1999999999999,27.2
767.3,40.8
767.4000000000001,27.2
767.5,12.0
767.6,16.0
767.7,24.8
767.8000000000001,36.0
767.9,20.0
768.0,40.8
768.1,35.2
768.1999999999999,42.4
768.3,48.8
768.4000000000001,30.4
